country code,place name,admin code1,admin name1,Latitude,Longitude,,,Nom_fr
CA,Disraeli,QC,Quebec,45.901223,-71.351278,,,Disraeli
CA,Causapscal,QC,Quebec,48.353769,-67.226446,,,Causapscal
CA,Rivière-au-Renard,QC,Quebec,48.99332,-64.386028,,,Rivière-au-Renard
CA,Plessisville,QC,Quebec,46.21958,-71.771902,,,Plessisville
CA,Valcourt,QC,Quebec,45.495455,-72.316416,,,Valcourt
CA,Lac-Etchemin,QC,Quebec,46.400498,-70.510971,,,Lac-Etchemin
CA,Notre-Dame-du-Lac,QC,Quebec,47.614196,-68.796217,,,Notre-Dame-du-Lac
CA,Ferme-Neuve,QC,Quebec,46.700328,-75.452914,,,Ferme-Neuve
CA,Nominingue,QC,Quebec,46.400002,-75.033332,,,Nominingue
CA,Caplan,QC,Quebec,48.103798,-65.680517,,,Caplan
CA,Les Escoumins,QC,Quebec,48.356738,-69.420285,,,Les Escoumins
CA,L'Annonciation,QC,Quebec,46.409833,-74.874457,,,L'Annonciation
CA,Chute-aux-Outardes,QC,Quebec,49.126085,-68.393316,,,Chute-aux-Outardes
CA,Matagami,QC,Quebec,49.760844,-77.630619,,,Matagami
CA,Kuujjuaq,QC,Quebec,58.105647,-68.397587,,,Kuujjuaq
CA,Wakefield,QC,Quebec,45.641575,-75.929716,,,Wakefield
CA,Saint-Alexandre-de-Kamouraska,QC,Quebec,47.682141,-69.619112,,,Saint-Alexandre-de-Kamouraska
CA,Waterville,QC,Quebec,45.277754,-71.891673,,,Waterville
CA,Newport,QC,Quebec,48.267862,-64.747953,,,Newport
CA,Price,QC,Quebec,48.601635,-68.126174,,,Price
CA,Chapais,QC,Quebec,49.782695,-74.851435,,,Chapais
CA,Sayabec,QC,Quebec,48.562254,-67.689107,,,Sayabec
CA,Fort-Coulonge,QC,Quebec,45.845504,-76.733217,,,Fort-Coulonge
CA,Cap-aux-Meules,QC,Quebec,47.383533,-61.867401,,,Cap-aux-Meules
CA,Saint-Donat-de-Montcalm,QC,Quebec,46.316666,-74.216668,,,Saint-Donat-de-Montcalm
CA,Sutton,QC,Quebec,45.108021,-72.616052,,,Sutton
CA,Saint-Roch-de-Richelieu,QC,Quebec,45.888255,-73.149973,,,Saint-Roch-de-Richelieu
CA,Shawville,QC,Quebec,45.603715,-76.488707,,,Shawville
CA,Papineauville,QC,Quebec,45.624807,-75.020512,,,Papineauville
CA,Cookshire,QC,Quebec,45.412159,-71.626737,,,Cookshire
CA,Palmarolle,QC,Quebec,48.66774,-79.200861,,,Palmarolle
CA,Lambton,QC,Quebec,45.84045,-71.088699,,,Lambton
CA,Macamic,QC,Quebec,48.757596,-79.005904,,,Macamic
CA,Lacolle,QC,Quebec,45.084333,-73.371891,,,Lacolle
CA,Sainte-Luce,QC,Quebec,48.548103,-68.387166,,,Sainte-Luce
CA,Rivière-Bleue,QC,Quebec,47.437398,-69.042551,,,Rivière-Bleue
CA,Portneuf,QC,Quebec,46.694403,-71.888082,,,Portneuf
CA,New Carlisle,QC,Quebec,48.009565,-65.336044,,,New Carlisle
CA,Notre-Dame-du-Laus,QC,Quebec,46.084042,-75.613744,,,Notre-Dame-du-Laus
CA,Luceville,QC,Quebec,48.529134,-68.344456,,,Luceville
CA,Saint-Pacôme,QC,Quebec,47.409952,-69.954191,,,Saint-Pacôme
CA,Saint-Hubert-de-Rivière-du-Loup,QC,Quebec,47.814844,-69.149233,,,Saint-Hubert-de-Rivière-du-Loup
CA,Grande-Vallée,QC,Quebec,49.219261,-65.133435,,,Grande-Vallée
CA,Inukjuak,QC,Quebec,58.455311,-78.104407,,,Inukjuak
CA,Puvirnituq,QC,Quebec,60.034751,-77.268814,,,Puvirnituq
CA,Le Bic,QC,Quebec,48.372934,-68.706656,,,Le Bic
CA,Saint-Cyprien,QC,Quebec,47.893632,-69.017217,,,Saint-Cyprien
CA,Saint-Gabriel-de-Rimouski,QC,Quebec,48.422961,-68.171965,,,Saint-Gabriel-de-Rimouski
CA,Blanc-Sablon,QC,Quebec,51.426504,-57.131848,,,Blanc-Sablon
CA,Lac-au-Saumon,QC,Quebec,48.421331,-67.349297,,,Lac-au-Saumon
CA,Murdochville,QC,Quebec,48.95663,-65.498441,,,Murdochville
CA,Lac-Drolet,QC,Quebec,45.721103,-70.846505,,,Lac-Drolet
CA,Saint-Jean-de-Dieu,QC,Quebec,48.006611,-69.045405,,,Saint-Jean-de-Dieu
CA,Saint-Fabien,QC,Quebec,48.294658,-68.864315,,,Saint-Fabien
CA,Desbiens,QC,Quebec,48.418059,-71.945601,,,Desbiens
CA,Notre-Dame-du-Nord,QC,Quebec,47.593676,-79.486057,,,Notre-Dame-du-Nord
CA,Maskinongé,QC,Quebec,46.229561,-73.018913,,,Maskinongé
CA,Landrienne,QC,Quebec,48.548002,-77.950663,,,Landrienne
CA,Salluit,QC,Quebec,62.205252,-75.645395,,,Salluit
CA,Stanstead Plain,QC,Quebec,45.018585,-72.087786,,,Stanstead Plain
CA,Thurso,QC,Quebec,45.595063,-75.243461,,,Thurso
CA,Plaisance,QC,Quebec,45.608929,-75.11712,,,Plaisance
CA,Perkins,QC,Quebec,45.600056,-75.620195,,,Perkins
CA,L'Islet,QC,Quebec,47.104946,-70.351061,,,L'Islet
CA,L'Isle-Verte,QC,Quebec,48.017099,-69.332233,,,L'Isle-Verte
CA,Maria,QC,Quebec,48.175927,-65.989596,,,Maria
CA,Saint-Césaire,QC,Quebec,45.413488,-73.010136,,,Saint-Césaire
CA,Saint-Épiphane,QC,Quebec,47.896649,-69.332456,,,Saint-Épiphane
CA,Tadoussac,QC,Quebec,48.147818,-69.7201,,,Tadoussac
CA,Natashquan,QC,Quebec,50.1794,-61.808083,,,Natashquan
CA,Saint-Honoré-de-Témiscouata,QC,Quebec,47.708128,-69.133203,,,Saint-Honoré-de-Témiscouata
CA,Woburn,QC,Quebec,45.384658,-70.862607,,,Woburn
CA,Kangiqsualujjuaq,QC,Quebec,58.69783,-65.954298,,,Kangiqsualujjuaq
CA,Matapédia,QC,Quebec,47.975228,-66.955563,,,Matapédia
CA,Saint-Ulric,QC,Quebec,48.778491,-67.696673,,,Saint-Ulric
CA,Grosse-Île,QC,Quebec,47.618976,-61.517055,,,Grosse-Île
CA,Lac-des-Aigles,QC,Quebec,47.995351,-68.672956,,,Lac-des-Aigles
CA,Sainte-Félicité,QC,Quebec,48.893589,-67.336767,,,Sainte-Félicité
CA,Sault-au-Mouton,QC,Quebec,48.548685,-69.263682,,,Sault-au-Mouton
CA,L'Islet-sur-Mer,QC,Quebec,47.126542,-70.36698,,,L'Islet-sur-Mer
CA,Scotstown,QC,Quebec,45.524143,-71.27666,,,Scotstown
CA,La Corne,QC,Quebec,48.349767,-77.99562,,,La Corne
CA,Biencourt,QC,Quebec,47.936919,-68.606328,,,Biencourt
CA,Gracefield,QC,Quebec,46.092638,-76.052216,,,Gracefield
CA,Ripon,QC,Quebec,45.787084,-75.103763,,,Ripon
CA,Sainte-Angèle-de-Mérici,QC,Quebec,48.526673,-68.080662,,,Sainte-Angèle-de-Mérici
CA,Val-Brillant,QC,Quebec,48.532123,-67.551988,,,Val-Brillant
CA,Les Bergeronnes,QC,Quebec,48.247483,-69.56017,,,Les Bergeronnes
CA,Kangiqsujuaq,QC,Quebec,61.598057,-71.961113,,,Kangiqsujuaq
CA,Taschereau,QC,Quebec,48.663836,-78.690662,,,Taschereau
CA,Longue-Pointe-de-Mingan,QC,Quebec,50.265443,-64.149284,,,Longue-Pointe-de-Mingan
CA,Saint-Fabien-de-Panet,QC,Quebec,46.65606,-70.147633,,,Saint-Fabien-de-Panet
CA,Radisson,QC,Quebec,53.78693,-77.607037,,,Radisson
CA,Vieux-Poste,QC,Quebec,49.70129,-76.470072,,,Vieux-Poste
CA,Chapeau,QC,Quebec,45.907835,-77.072655,,,Chapeau
CA,Saint-Siméon,QC,Quebec,47.84175,-69.879348,,,Saint-Siméon
CA,Sainte-Croix,QC,Quebec,46.622078,-71.733137,,,Sainte-Croix
CA,Marsoui,QC,Quebec,49.209391,-66.072469,,,Marsoui
CA,Umiujaq,QC,Quebec,56.55271,-76.548941,,,Umiujaq
CA,Vieux-Fort,QC,Quebec,51.430838,-57.82177,,,Vieux-Fort
CA,Tête-à-la-Baleine,QC,Quebec,50.7027778,-59.3230556,,,Tête-à-la-Baleine
CA,Godbout,QC,Quebec,49.324489,-67.598111,,,Godbout
CA,Quaqtaq,QC,Quebec,61.049418,-69.629839,,,Quaqtaq
CA,Harrington Harbour,QC,Quebec,50.5,-59.4797222,,,Harrington Harbour
CA,Ivujivik,QC,Quebec,62.415642,-77.915425,,,Ivujivik
CA,Chevery,QC,Quebec,50.470644,-59.609689,,,Chevery
CA,Schefferville,QC,Quebec,54.799586,-66.822439,,,Schefferville
CA,Tasiujaq,QC,Quebec,58.7,-69.9333333,,,Tasiujaq
CA,Aupaluk,QC,Quebec,59.299999,-69.599999,,,Aupaluk
CA,Kegaska,QC,Quebec,50.185796,-61.274059,,,Kegaska
CA,Baie-Johan-Beetz,QC,Quebec,50.285097,-62.79681,,,Baie-Johan-Beetz
CA,Aylmer Sound,QC,Quebec,50.623278,-59.457056,,,Aylmer Sound
CA,Belleterre,QC,Quebec,47.389101,-78.697171,,,Belleterre
CA,Akulivik,QC,Quebec,60.80927222,-78.19637778,,,Akulivik
CA,Sainte-Apolline,QC,Quebec,46.807549,-70.196417,,,Sainte-Apolline
CA,Mutton Bay,QC,Quebec,50.772916,-59.0286451,,,Mutton Bay
CA,Port-Menier,QC,Quebec,49.824004,-64.34874,,,Port-Menier
CA,La Tabatière,QC,Quebec,50.827073,-58.961812,,,La Tabatière
CA,Pointe-aux-Loups,QC,Quebec,47.533883,-61.712543,,,Pointe-aux-Loups
CA,Havre-Aubert,QC,Quebec,47.235368,-61.848159,,,Havre-Aubert
CA,Rivière-Saint-Jean,QC,Quebec,50.296181,-64.327367,,,Rivière-Saint-Jean
CA,Saint-Augustin,QC,Quebec,51.2258333,-58.6522222,,,Saint-Augustin
CA,Kangirsuk,QC,Quebec,60.02192,-70.011821,,,Kangirsuk
CA,Rivière-Saint-Paul,QC,Quebec,51.47332,-57.707526,,,Rivière-Saint-Paul
CA,Cantley,QC,Quebec,45.550433,-75.783434,,,Cantley
CA,Trois-Rivières,QC,Quebec,46.346027,-72.561304,,,Trois-Rivières
CA,Sherbrooke,QC,Quebec,45.402511,-71.901257,,,Sherbrooke
CA,Saint-Jean-sur-Richelieu,QC,Quebec,45.312495,-73.269945,,,Saint-Jean-sur-Richelieu
CA,Beauharnois,QC,Quebec,45.311806,-73.863423,,,Beauharnois
CA,Umingmaqautik,QC,Quebec,58.147856,-68.297262,,,Umingmaqautik
CA,L'Étang-des-Caps,QC,Quebec,47.238036,-62.014038,,,L'Étang-des-Caps
CA,La Montagne,QC,Quebec,47.245592,-61.96308,,,La Montagne
CA,L'Anse-à-la-Cabane,QC,Quebec,47.22253,-61.958234,,,L'Anse-à-la-Cabane
CA,Bassin,QC,Quebec,47.225969,-61.93757,,,Bassin
CA,L'Étang-du-Nord,QC,Quebec,47.369289,-61.954318,,,L'Étang-du-Nord
CA,Portage-du-Cap,QC,Quebec,47.241457,-61.895912,,,Portage-du-Cap
CA,Fatima,QC,Quebec,47.408618,-61.900974,,,Fatima
CA,L'Île-d'Entrée,QC,Quebec,47.272517,-61.706782,,,L'Île-d'Entrée
CA,La Vernière,QC,Quebec,47.370033,-61.900838,,,La Vernière
CA,Gros-Cap,QC,Quebec,47.351864,-61.894713,,,Gros-Cap
CA,Pointe-Basse,QC,Quebec,47.39712,-61.79553,,,Pointe-Basse
CA,Les Caps,QC,Quebec,47.39823,-61.921281,,,Les Caps
CA,Le Pré,QC,Quebec,47.410629,-61.801283,,,Le Pré
CA,Grande-Entrée,QC,Quebec,47.558693,-61.556308,,,Grande-Entrée
CA,Old-Harry,QC,Quebec,47.574708,-61.484458,,,Old-Harry
CA,Dune-du-Sud,QC,Quebec,47.41939,-61.768744,,,Dune-du-Sud
CA,Lourdes-de-Blanc-Sablon,QC,Quebec,51.415389,-57.192739,,,Lourdes-de-Blanc-Sablon
CA,Brador,QC,Quebec,51.467995,-57.237736,,,Brador
CA,Pointe-Rocheuse,QC,Quebec,51.466701,-57.416699,,,Pointe-Rocheuse
CA,Middle Bay,QC,Quebec,51.466701,-57.500001,,,Middle Bay
CA,Pointe-Parent,QC,Quebec,50.129313,-61.795858,,,Pointe-Parent
CA,Aguanish,QC,Quebec,50.22433,-62.086335,,,Aguanish
CA,L'Île-Michon,QC,Quebec,50.226039,-62.0296629,,,L'Île-Michon
CA,Magpie,QC,Quebec,50.312346,-64.496454,,,Magpie
CA,Rivière-au-Tonnerre,QC,Quebec,50.277575,-64.769606,,,Rivière-au-Tonnerre
CA,Sheldrake,QC,Quebec,50.270475,-64.913273,,,Sheldrake
CA,Rivière-à-la-Chaloupe-Est,QC,Quebec,50.2861111,-65.1183333,,,Rivière-à-la-Chaloupe-Est
CA,Rivière-aux-Graines,QC,Quebec,50.286301,-65.183633,,,Rivière-aux-Graines
CA,Rivière-à-la-Chaloupe-Ouest,QC,Quebec,50.287557,-65.128751,,,Rivière-à-la-Chaloupe-Ouest
CA,Sept-Îles,QC,Quebec,50.218479,-66.372925,,,Sept-Îles
CA,Maliotenam,QC,Quebec,50.212744,-66.1947,,,Maliotenam
CA,Coude-de-la-Rivière-Moisie,QC,Quebec,50.257894,-66.045771,,,Coude-de-la-Rivière-Moisie
CA,Moisie,QC,Quebec,50.190326,-66.097345,,,Moisie
CA,Matamec,QC,Quebec,50.284109,-65.972588,,,Matamec
CA,Plage-Ferguson,QC,Quebec,50.208024,-66.285144,,,Plage-Ferguson
CA,Val-Marguerite,QC,Quebec,50.150001,-66.583297,,,Val-Marguerite
CA,Rivière-Sainte-Marguerite-en-Bas,QC,Quebec,50.136745,-66.614589,,,Rivière-Sainte-Marguerite-en-Bas
CA,Rivière-Brochu,QC,Quebec,50.110384,-66.699564,,,Rivière-Brochu
CA,Clarke City,QC,Quebec,50.200002,-66.633301,,,Clarke City
CA,Pointe-Noire,QC,Quebec,50.156677,-66.485777,,,Pointe-Noire
CA,Ferland,QC,Quebec,50.268982,-66.420097,,,Ferland
CA,Port-Cartier-Ouest,QC,Quebec,50.022589,-66.881475,,,Port-Cartier-Ouest
CA,Rivière-Pentecôte,QC,Quebec,49.786395,-67.162816,,,Rivière-Pentecôte
CA,Grand-Ruisseau,QC,Quebec,49.743245,-67.174276,,,Grand-Ruisseau
CA,Pointe-aux-Anglais,QC,Quebec,49.679535,-67.169419,,,Pointe-aux-Anglais
CA,Baie-Trinité,QC,Quebec,49.42318,-67.284906,,,Baie-Trinité
CA,Les Islets-Caribou,QC,Quebec,49.5,-67.233299,,,Les Islets-Caribou
CA,Baie-Trinité-Est,QC,Quebec,49.425864,-67.281413,,,Baie-Trinité-Est
CA,Baie-Trinité-Ouest,QC,Quebec,49.417955,-67.304185,,,Baie-Trinité-Ouest
CA,Pointe-des-Monts,QC,Quebec,49.320996,-67.382946,,,Pointe-des-Monts
CA,Franquelin,QC,Quebec,49.292959,-67.89725,,,Franquelin
CA,Le Vieux-Poste,QC,Quebec,49.19368,-68.272471,,,Le Vieux-Poste
CA,Saint-Georges,QC,Quebec,49.239629,-68.143542,,,Saint-Georges
CA,Pointe-Lebel,QC,Quebec,49.153885,-68.1908,,,Pointe-Lebel
CA,Les Buissons,QC,Quebec,49.099998,-68.3833,,,Les Buissons
CA,Baie-Saint-Ludger,QC,Quebec,49.095857,-68.309354,,,Baie-Saint-Ludger
CA,Pointe-aux-Outardes,QC,Quebec,49.044823,-68.41714,,,Pointe-aux-Outardes
CA,Ragueneau,QC,Quebec,49.068907,-68.535976,,,Ragueneau
CA,Ruisseau-Vert,QC,Quebec,49.076685,-68.46364,,,Ruisseau-Vert
CA,Colombier,QC,Quebec,48.872442,-68.84811,,,Colombier
CA,Saint-Marc-de-Latour,QC,Quebec,48.816699,-68.966697,,,Saint-Marc-de-Latour
CA,Les Îlets-Jérémie,QC,Quebec,48.883302,-68.800003,,,Les Îlets-Jérémie
CA,Portneuf-sur-Mer,QC,Quebec,48.63363,-69.110532,,,Portneuf-sur-Mer
CA,Pointe-à-Boisvert,QC,Quebec,48.574858,-69.171141,,,Pointe-à-Boisvert
CA,Rivière-Éperlan,QC,Quebec,48.587901,-69.214696,,,Rivière-Éperlan
CA,Saint-Paul-du-Nord,QC,Quebec,48.573788,-69.248602,,,Saint-Paul-du-Nord
CA,Baie-des-Bacon,QC,Quebec,48.5208333,-69.2763889,,,Baie-des-Bacon
CA,Petites-Bergeronnes,QC,Quebec,48.247376,-69.608047,,,Petites-Bergeronnes
CA,Sacré-Coeur,QC,Quebec,48.233299,-69.800001,,,Sacré-Coeur
CA,L'Anse-de-Roche,QC,Quebec,48.216701,-69.866698,,,L'Anse-de-Roche
CA,Rivière-Sainte-Marguerite,QC,Quebec,48.256844,-69.869642,,,Rivière-Sainte-Marguerite
CA,Baie-Sainte-Catherine,QC,Quebec,48.103238,-69.727671,,,Baie-Sainte-Catherine
CA,Pointe-au-Bouleau,QC,Quebec,48.086135,-69.742462,,,Pointe-au-Bouleau
CA,Hébert,QC,Quebec,48.2667,-70.5,,,Hébert
CA,Lac-Goth,QC,Quebec,48.302439,-70.678281,,,Lac-Goth
CA,Poste-des-Villeneuve,QC,Quebec,48.349999,-70.7333,,,Poste-des-Villeneuve
CA,L'Abattis,QC,Quebec,48.410503,-70.577361,,,L'Abattis
CA,Boilleau,QC,Quebec,48.09633,-70.828888,,,Boilleau
CA,Ferland,QC,Quebec,48.177332,-70.849247,,,Ferland
CA,Grande-Baie,QC,Quebec,48.313709,-70.853559,,,Grande-Baie
CA,Alouette,QC,Quebec,48.342937,-70.988901,,,Alouette
CA,La Baie,QC,Quebec,48.331882,-70.890249,,,La Baie
CA,Chicoutimi-Nord,QC,Quebec,48.443571,-71.056759,,,Chicoutimi-Nord
CA,Arvida,QC,Quebec,48.413135,-71.178993,,,Arvida
CA,L'Ascension,QC,Quebec,48.691261,-71.669422,,,L'Ascension
CA,Saint-Charles,QC,Quebec,48.5,-71.400002,,,Saint-Charles
CA,Petit-Bégin,QC,Quebec,48.646717,-71.370452,,,Petit-Bégin
CA,Notre-Dame-du-Rosaire,QC,Quebec,48.791944,-71.428184,,,Notre-Dame-du-Rosaire
CA,Métabetchouan,QC,Quebec,48.427287,-71.876348,,,Métabetchouan
CA,Lac-à-la-Croix,QC,Quebec,48.402821,-71.789891,,,Lac-à-la-Croix
CA,Bellevue,QC,Quebec,48.664226,-72.43886,,,Bellevue
CA,Sainte-Hedwidge-de-Roberval,QC,Quebec,48.481775,-72.365647,,,Sainte-Hedwidge-de-Roberval
CA,Saint-Cyriac,QC,Quebec,48.338075,-71.358678,,,Saint-Cyriac
CA,Saint-Augustin,QC,Quebec,48.805613,-71.949841,,,Saint-Augustin
CA,Sainte-Élisabeth-de-Proulx,QC,Quebec,48.966701,-72.066702,,,Sainte-Élisabeth-de-Proulx
CA,Dolbeau,QC,Quebec,48.875755,-72.229741,,,Dolbeau
CA,Mistassini,QC,Quebec,48.890636,-72.204635,,,Mistassini
CA,Racine-sur-le-Lac,QC,Quebec,48.74657,-72.205086,,,Racine-sur-le-Lac
CA,Vauvert,QC,Quebec,48.757315,-72.125477,,,Vauvert
CA,Saint-Méthode,QC,Quebec,48.728529,-72.411949,,,Saint-Méthode
CA,Melançon,QC,Quebec,49.085049,-72.35715,,,Melançon
CA,Sainte-Marguerite-Marie,QC,Quebec,48.8167,-72.216697,,,Sainte-Marguerite-Marie
CA,Barrière-Mésy,QC,Quebec,48.266701,-71.683295,,,Barrière-Mésy
CA,Lac-des-Commissaires,QC,Quebec,48.154923,-72.231865,,,Lac-des-Commissaires
CA,Saint-Antoine,QC,Quebec,48.158079,-70.033159,,,Saint-Antoine
CA,Lac-Deschênes,QC,Quebec,47.950001,-70.066705,,,Lac-Deschênes
CA,Baie-des-Rochers,QC,Quebec,47.958999,-69.85529,,,Baie-des-Rochers
CA,Port-aux-Quilles,QC,Quebec,47.916698,-69.8667,,,Port-aux-Quilles
CA,Port-au-Persil,QC,Quebec,47.804316,-69.900943,,,Port-au-Persil
CA,Saint-Fidèle,QC,Quebec,47.736595,-69.994523,,,Saint-Fidèle
CA,Cap-à-l'Aigle,QC,Quebec,47.661422,-70.109907,,,Cap-à-l'Aigle
CA,Pointe-au-Pic,QC,Quebec,47.629842,-70.144329,,,Pointe-au-Pic
CA,Rivière-Malbaie,QC,Quebec,47.660998,-70.151562,,,Rivière-Malbaie
CA,Bas-de-l'Anse,QC,Quebec,47.70236,-70.035137,,,Bas-de-l'Anse
CA,La Gadelle,QC,Quebec,47.616699,-70.333298,,,La Gadelle
CA,Rochette,QC,Quebec,47.580896,-70.261347,,,Rochette
CA,Jean-Noël,QC,Quebec,47.623537,-70.221409,,,Jean-Noël
CA,Sainte-Marie-de-Charlevoix,QC,Quebec,47.522796,-70.383709,,,Sainte-Marie-de-Charlevoix
CA,Saint-Joseph-de-la-Rive,QC,Quebec,47.457336,-70.365368,,,Saint-Joseph-de-la-Rive
CA,Saint-Bernard-sur-Mer,QC,Quebec,47.420813,-70.383629,,,Saint-Bernard-sur-Mer
CA,Saint-Louis,QC,Quebec,47.371859,-70.407699,,,Saint-Louis
CA,Cap-aux-Corbeaux,QC,Quebec,47.438589,-70.464453,,,Cap-aux-Corbeaux
CA,La Mare,QC,Quebec,47.4805,-70.527304,,,La Mare
CA,Dufour,QC,Quebec,47.415548,-70.545813,,,Dufour
CA,Grande-Pointe,QC,Quebec,47.266809,-70.583688,,,Grande-Pointe
CA,Maillard,QC,Quebec,47.333302,-70.550004,,,Maillard
CA,Lombrette,QC,Quebec,47.166481,-70.753978,,,Lombrette
CA,Rivière-des-Roches,QC,Quebec,47.13903,-70.83344,,,Rivière-des-Roches
CA,Saint-Léon,QC,Quebec,47.169072,-70.795918,,,Saint-Léon
CA,Saint-Nicolas,QC,Quebec,47.15898,-70.856855,,,Saint-Nicolas
CA,Bourg-les-Neiges,QC,Quebec,47.085671,-70.888458,,,Bourg-les-Neiges
CA,Casgrain,QC,Quebec,47.016701,-70.949997,,,Casgrain
CA,Rivière-Lafleur,QC,Quebec,46.902811,-70.933743,,,Rivière-Lafleur
CA,Grosse-Île,QC,Quebec,47.03103,-70.664079,,,Grosse-Île
CA,L'Isle-aux-Grues,QC,Quebec,47.064849,-70.543307,,,L'Isle-aux-Grues
CA,La Branche,QC,Quebec,47.036578,-71.175771,,,La Branche
CA,L'Île-Enchanteresse,QC,Quebec,46.962287,-71.213084,,,L'Île-Enchanteresse
CA,Petit-Pré,QC,Quebec,46.933311,-71.062137,,,Petit-Pré
CA,Saint-Achillée,QC,Quebec,47.053578,-71.027964,,,Saint-Achillée
CA,Lac-Delage,QC,Quebec,46.968221,-71.403136,,,Lac-Delage
CA,Lac-Saint-Charles,QC,Quebec,46.90665,-71.374811,,,Lac-Saint-Charles
CA,Loretteville,QC,Quebec,46.853597,-71.364801,,,Loretteville
CA,Saint-Émile,QC,Quebec,46.875223,-71.33444,,,Saint-Émile
CA,Val-Bélair,QC,Quebec,46.850313,-71.418084,,,Val-Bélair
CA,Cap-Rouge,QC,Quebec,46.752583,-71.350797,,,Cap-Rouge
CA,L'Ancienne-Lorette,QC,Quebec,46.806429,-71.358032,,,L'Ancienne-Lorette
CA,Vanier,QC,Quebec,46.819703,-71.265905,,,Vanier
CA,Saint-Jean-Chrysostome,QC,Quebec,46.718557,-71.198313,,,Saint-Jean-Chrysostome
CA,Saint-Rédempteur,QC,Quebec,46.693425,-71.290784,,,Saint-Rédempteur
CA,Pintendre,QC,Quebec,46.75679,-71.129447,,,Pintendre
CA,Saint-Étienne-de-Lauzon,QC,Quebec,46.652514,-71.303509,,,Saint-Étienne-de-Lauzon
CA,Fossambault-sur-le-Lac,QC,Quebec,46.870552,-71.616883,,,Fossambault-sur-le-Lac
CA,Sainte-Catherine-de-la-Jacques-Cartier,QC,Quebec,46.842901,-71.616175,,,Sainte-Catherine-de-la-Jacques-Cartier
CA,Lac-Sergent,QC,Quebec,46.861032,-71.734981,,,Lac-Sergent
CA,Saint-Basile,QC,Quebec,46.755675,-71.824519,,,Saint-Basile
CA,Lac-Saint-Joseph,QC,Quebec,46.898043,-71.639953,,,Lac-Saint-Joseph
CA,Bourg-Louis-Station,QC,Quebec,46.852324,-71.775566,,,Bourg-Louis-Station
CA,Neuville,QC,Quebec,46.698881,-71.585481,,,Neuville
CA,Stoneham,QC,Quebec,46.999999,-71.366699,,,Stoneham
CA,Saint-Lambert-de-Lévis,QC,Quebec,46.587531,-71.210041,,,Saint-Lambert-de-Lévis
CA,Saint-Odilon,QC,Quebec,46.358239,-70.676257,,,Saint-Odilon
CA,Saint-Jules-de-Beauce,QC,Quebec,46.221805,-70.946309,,,Saint-Jules-de-Beauce
CA,Adstock,QC,Quebec,46.048097,-71.076378,,,Adstock
CA,Courcelles,QC,Quebec,45.875117,-70.984339,,,Courcelles
CA,Saint-Gédéon-de-Beauce,QC,Quebec,45.852259,-70.636162,,,Saint-Gédéon-de-Beauce
CA,Saint-Ludger,QC,Quebec,45.743188,-70.696282,,,Saint-Ludger
CA,Audet,QC,Quebec,45.655697,-70.73243,,,Audet
CA,Sainte-Jeanne-d'Arc,QC,Quebec,48.865672,-72.085588,,,Sainte-Jeanne-d'Arc
CA,Saint-Ludger-de-Milot,QC,Quebec,48.896801,-71.825632,,,Saint-Ludger-de-Milot
CA,Petit-Saguenay,QC,Quebec,48.209855,-70.085189,,,Petit-Saguenay
CA,L'Anse-Saint-Jean,QC,Quebec,48.230026,-70.213398,,,L'Anse-Saint-Jean
CA,Le Ruisseau-à-Venant,QC,Quebec,48.201137,-70.235898,,,Le Ruisseau-à-Venant
CA,Rivière-Éternité,QC,Quebec,48.254446,-70.412606,,,Rivière-Éternité
CA,Saint-Félix-d'Otis,QC,Quebec,48.272749,-70.625099,,,Saint-Félix-d'Otis
CA,Sainte-Rose-du-Nord,QC,Quebec,48.39067,-70.58925,,,Sainte-Rose-du-Nord
CA,Saint-Fulgence,QC,Quebec,48.450159,-70.900654,,,Saint-Fulgence
CA,Saint-Honoré,QC,Quebec,48.534703,-71.086512,,,Saint-Honoré
CA,Saint-David-de-Falardeau,QC,Quebec,48.620557,-71.11084,,,Saint-David-de-Falardeau
CA,Saint-Ambroise,QC,Quebec,48.557197,-71.322025,,,Saint-Ambroise
CA,Bégin,QC,Quebec,48.673378,-71.361204,,,Bégin
CA,Labrecque,QC,Quebec,48.675323,-71.523433,,,Labrecque
CA,Saint-Nazaire,QC,Quebec,48.588658,-71.552047,,,Saint-Nazaire
CA,Saint-Coeur-de-Marie,QC,Quebec,48.633794,-71.6984,,,Saint-Coeur-de-Marie
CA,Naudville,QC,Quebec,48.557237,-71.640086,,,Naudville
CA,Alma,QC,Quebec,48.54,-71.648768,,,Alma
CA,L'Isle-Maligne,QC,Quebec,48.583299,-71.633299,,,L'Isle-Maligne
CA,Sainte-Monique,QC,Quebec,48.738709,-71.850282,,,Sainte-Monique
CA,Saint-Stanislas,QC,Quebec,49.005862,-72.179955,,,Saint-Stanislas
CA,Saint-Eugène-d'Argentenay,QC,Quebec,48.976637,-72.284587,,,Saint-Eugène-d'Argentenay
CA,Girardville,QC,Quebec,49.002795,-72.547243,,,Girardville
CA,Albanel,QC,Quebec,48.883303,-72.441549,,,Albanel
CA,Saint-Edmond-les-Plaines,QC,Quebec,48.9,-72.550001,,,Saint-Edmond-les-Plaines
CA,Didyme,QC,Quebec,48.907953,-72.66735,,,Didyme
CA,La Doré,QC,Quebec,48.713899,-72.649523,,,La Doré
